FID,Latitude,Longitude,Depth_m
740,70.19927114,-153.3451553,0.7
741,70.19927418,-153.3452092,0.7
742,70.19928332,-153.3452452,0.7
743,70.19929854,-153.345335,0.7
744,70.19930159,-153.3453709,0.7
745,70.19930159,-153.3453889,0.7
746,70.19930768,-153.3454697,0.7
747,70.19931073,-153.3454967,0.7
748,70.19932291,-153.3456314,0.6
749,70.199329,-153.3456763,0.6
750,70.19933509,-153.3457302,0.6
751,70.19934118,-153.3457752,0.6
752,70.19934727,-153.345838,0.6
753,70.19935031,-153.3458919,0.6
754,70.19935336,-153.3459458,0.6
755,70.19935945,-153.3459818,0.6
756,70.19936554,-153.3460357,0.7
757,70.19936859,-153.3460896,0.7
758,70.19937163,-153.3461435,0.7
759,70.19938686,-153.3462602,0.6
760,70.19939295,-153.3462962,0.6
761,70.19940208,-153.346386,0.6
762,70.19940513,-153.3464129,0.6
763,70.19941731,-153.3465207,0.6
764,70.1994234,-153.3465656,0.6
765,70.19942949,-153.3466195,0.6
766,70.19943558,-153.3466645,0.6
767,70.19943558,-153.3467094,0.6
768,70.19943863,-153.3467453,0.6
769,70.19943863,-153.3467812,0.6
770,70.19944167,-153.3468711,0.6
771,70.19945081,-153.3469699,0.6
772,70.19945385,-153.3469968,0.6
773,70.1994569,-153.3470507,0.6
774,70.19945994,-153.3470777,0.6
775,70.19946299,-153.3471226,0.6
776,70.1994569,-153.3471585,0.6
777,70.19945081,-153.3472214,0.6
778,70.19946603,-153.34741,0.3
779,70.19947213,-153.3474729,0.3
780,70.19947517,-153.3474999,0.3
781,70.19947822,-153.3475448,0.3
782,70.19948431,-153.3475807,0.3
783,70.19948431,-153.3476256,0.3
784,70.19948431,-153.3476615,0.3
785,70.19948735,-153.3477154,0.3
786,70.1994904,-153.3477604,0.3
787,70.19949344,-153.3478053,0.3
788,70.19949953,-153.3478592,0.3
789,70.19950258,-153.3479041,0.3
790,70.19949953,-153.34794,0.3
791,70.19950867,-153.3480837,0.3
792,70.19951171,-153.3481197,0.3
793,70.19951171,-153.3481646,0.3
794,70.19951476,-153.3482005,0.3
795,70.1995178,-153.3482544,0.3
796,70.1995178,-153.3482903,0.3
797,70.19952085,-153.3483353,0.3
798,70.19952999,-153.3483892,0.3
799,70.19953608,-153.348443,0.3
800,70.19954217,-153.3485059,0.3
801,70.19954217,-153.3485508,0.3
802,70.1995513,-153.3486497,0.3
803,70.19955739,-153.3487125,0.3
804,70.19955739,-153.3487485,0.3
805,70.19956044,-153.3487934,0.3
806,70.19956044,-153.3488293,0.2
807,70.19956044,-153.3488832,0.2
808,70.19955739,-153.3489371,0.3
809,70.19955739,-153.348964,0.3
810,70.19955739,-153.349,0.3
811,70.19955739,-153.3490449,0.3
812,70.19955739,-153.3490808,0.2
813,70.19956348,-153.3491168,0.2
814,70.19956348,-153.3491707,0.2
815,70.19956348,-153.3491976,0.3
816,70.19956348,-153.3492335,0.3
817,70.19956044,-153.3492874,0.3
818,70.19956044,-153.3493413,0.3
819,70.19955739,-153.3493862,0.3
820,70.19955435,-153.3494222,0.3
821,70.19954826,-153.3494491,0.3
822,70.19954826,-153.349494,0.3
823,70.1995513,-153.3495479,0.3
824,70.19955435,-153.3495928,0.3
825,70.1995513,-153.3496378,0.3
826,70.1995513,-153.3496827,0.3
827,70.19954826,-153.3497545,0.3
828,70.19954826,-153.3497995,0.3
829,70.19954826,-153.3498174,0.3
830,70.19955435,-153.3498713,0.3
831,70.19956348,-153.3499342,0.3
832,70.19957262,-153.3499701,0.3
833,70.19957262,-153.350024,0.3
834,70.19956653,-153.35006,0.3
835,70.19956653,-153.3500869,0.3
836,70.19956653,-153.3501228,0.3
837,70.19957262,-153.3501767,0.3
838,70.19957566,-153.3502127,0.3
839,70.19957566,-153.3502666,0.3
840,70.19958175,-153.3503115,0.3
841,70.19958175,-153.3503654,0.3
842,70.1995848,-153.3504193,0.3
843,70.19958785,-153.3504552,0.3
844,70.19959089,-153.3505181,0.3
845,70.19962439,-153.351075,0.3
846,70.19962439,-153.351075,0.3
847,70.19962439,-153.351075,0.3
848,70.19962439,-153.351075,0.3
849,70.19962134,-153.351075,0.3
850,70.19962134,-153.351075,0.2
851,70.1996183,-153.351057,0.2
852,70.1996183,-153.351057,0.2
853,70.19961525,-153.351066,0.2
854,70.1996183,-153.351066,0.3
855,70.1996183,-153.351075,0.3
856,70.1996183,-153.351075,0.2
857,70.1996183,-153.351075,0.2
858,70.1996183,-153.351084,0.2
859,70.1996183,-153.351084,0.2
860,70.19961525,-153.351075,0.2
861,70.19961221,-153.351066,0.2
862,70.19961221,-153.351066,0.2
863,70.19961221,-153.351066,0.2
864,70.19961221,-153.351066,0.2
865,70.19961221,-153.351057,0.2
866,70.19961221,-153.351057,0.2
867,70.19961221,-153.3510481,0.2
868,70.19961221,-153.3510481,0.2
869,70.19960916,-153.3510391,0.2
870,70.25226092,-153.1312299,9.9
871,70.25224877,-153.1313556,9.9
872,70.2522427,-153.1313916,10
873,70.25223966,-153.1314365,10
874,70.25223662,-153.1314904,10
875,70.25222751,-153.1315263,10
876,70.25222143,-153.1315622,10.1
877,70.25221232,-153.1315982,10.1
878,70.25220625,-153.1316341,10.2
879,70.25219713,-153.13167,10.2
880,70.25219106,-153.131715,10.2
881,70.25217587,-153.1317688,10.2
882,70.2521698,-153.1318227,10.3
883,70.25216372,-153.1318677,10.3
884,70.25215765,-153.1319126,10.4
885,70.25214854,-153.1319665,10.3
886,70.25214246,-153.1320204,10.3
887,70.25213639,-153.1320653,10.4
888,70.25213031,-153.1321102,10.4
889,70.2521212,-153.1321551,10.4
890,70.25211512,-153.1322,10.5
891,70.25211209,-153.1322449,10.4
892,70.25210601,-153.1322988,10.5
893,70.25209994,-153.1323348,10.5
894,70.2520969,-153.1323797,10.5
895,70.25209082,-153.1324336,10.5
896,70.25208475,-153.1324875,10.5
897,70.25208171,-153.1325504,10.5
898,70.25207867,-153.1326042,10.6
899,70.25206652,-153.1326941,10.6
900,70.25205437,-153.132739,10.6
901,70.25204526,-153.1327659,10.6
902,70.25204222,-153.1328109,10.6
903,70.25203311,-153.1328558,10.6
904,70.25202704,-153.1328917,10.6
905,70.25202096,-153.1329456,10.7
906,70.25201489,-153.1329905,10.7
907,70.25200577,-153.1330354,10.7
908,70.2519997,-153.1330714,10.7
909,70.25199059,-153.1331163,10.6
910,70.25198147,-153.1331702,10.6
911,70.25197236,-153.1332241,10.6
912,70.25196021,-153.1333049,10.6
913,70.25195414,-153.1333588,10.6
914,70.25194502,-153.1334127,10.7
915,70.25192984,-153.1334846,10.7
916,70.25192376,-153.1335295,10.7
917,70.25191769,-153.1335474,10.7
918,70.25190857,-153.1336013,10.7
919,70.25190554,-153.1336552,10.7
920,70.25189642,-153.1337091,10.7
921,70.25189339,-153.1337451,10.7
922,70.25188427,-153.13379,10.7
923,70.25187516,-153.1338259,10.7
924,70.25186909,-153.1338708,10.8
925,70.25185997,-153.1339068,10.8
926,70.25185086,-153.1339247,10.8
927,70.25184479,-153.1339517,10.8
928,70.25182352,-153.1340056,10.9
929,70.25182049,-153.1340684,11
930,70.25181745,-153.1341313,11
931,70.25180834,-153.1341852,11
932,70.25180226,-153.1342301,11
933,70.25179315,-153.134293,11
934,70.25179011,-153.1343379,11
935,70.25178404,-153.1343739,11.1
936,70.25177492,-153.1344188,11.1
937,70.25176885,-153.1344547,11
938,70.2517567,-153.1345086,11
939,70.25175366,-153.1345356,11
940,70.25174151,-153.1345894,11
941,70.25173847,-153.1346344,11
942,70.25172936,-153.1346703,11
943,70.25172329,-153.1347152,10.9
944,70.25171417,-153.1347691,10.9
945,70.25168987,-153.1348499,10.8
946,70.25167772,-153.1348949,10.9
947,70.25167165,-153.1349398,10.9
948,70.25166557,-153.1349937,10.8
949,70.25165342,-153.1350386,10.8
950,70.25164735,-153.1350745,10.8
951,70.2516352,-153.1351015,10.8
952,70.25162608,-153.1351464,10.8
953,70.25161393,-153.1351643,10.8
954,70.25160178,-153.1351733,10.8
955,70.2515866,-153.1351913,10.7
956,70.25157445,-153.1352182,10.7
957,70.25156533,-153.1352632,10.7
958,70.25155622,-153.135344,10.7
959,70.25155015,-153.1354069,10.7
960,70.25154103,-153.1354787,10.7
961,70.25153496,-153.1355416,10.7
962,70.25152888,-153.1356045,10.7
963,70.25151977,-153.1356584,10.6
964,70.25151066,-153.1357123,10.6
965,70.25150154,-153.1357752,10.6
966,70.25149243,-153.1358201,10.6
967,70.25148028,-153.135856,10.6
968,70.25146813,-153.1359189,10.6
969,70.25146206,-153.1359818,10.6
970,70.25145598,-153.1360447,10.6
971,70.25144687,-153.1360896,10.6
972,70.25144079,-153.1361435,10.7
973,70.25142864,-153.1361974,10.7
974,70.25142257,-153.1362602,10.7
975,70.25141649,-153.1362962,10.7
976,70.25141042,-153.1363501,10.7
977,70.25140434,-153.136404,10.7
978,70.25139827,-153.1364579,10.7
979,70.25138915,-153.1365118,10.7
980,70.25138308,-153.1365567,10.7
981,70.25138004,-153.1366016,10.7
982,70.25137397,-153.1366555,10.7
983,70.25136485,-153.1367184,10.7
984,70.25135878,-153.1367902,10.7
985,70.2513527,-153.1368262,10.7
986,70.25134663,-153.1368711,10.8
987,70.25133752,-153.1369429,10.8
988,70.25133448,-153.1369789,10.8
989,70.2513284,-153.1370328,10.7
990,70.25132233,-153.1371046,10.7
991,70.25131018,-153.1371675,10.7
992,70.25130714,-153.1372034,10.7
993,70.25130106,-153.1372663,10.8
994,70.25129499,-153.1373112,10.8
995,70.25128588,-153.1373651,10.8
996,70.25127676,-153.137419,10.8
997,70.25126765,-153.1374729,10.8
998,70.25125246,-153.1375358,10.9
999,70.25124335,-153.1375897,10.9
1000,70.25124031,-153.1376436,11
1001,70.25123727,-153.1376885,11
1002,70.25123424,-153.1377514,11
1003,70.25122816,-153.1377963,11.1
1004,70.25121601,-153.1378951,11.1
1005,70.25120994,-153.137949,11.1
1006,70.2512069,-153.1380209,11.2
1007,70.25120386,-153.1380748,11.2
1008,70.25119171,-153.1381377,11.3
1009,70.25118564,-153.1381826,11.3
1010,70.25117652,-153.1382365,11.3
1011,70.25117045,-153.1382814,11.3
1012,70.25116133,-153.1383263,11.4
1013,70.25114615,-153.1383982,11.4
1014,70.25114007,-153.1384341,11.4
1015,70.25113703,-153.138488,11.4
1016,70.25113096,-153.1385329,11.4
1017,70.25112792,-153.1385868,11.4
1018,70.25112488,-153.1386407,11.4
1019,70.25111881,-153.1386856,11.4
1020,70.25111577,-153.1387485,11.4
1021,70.25111273,-153.1387844,11.4
1022,70.25110666,-153.1388653,11.5
1023,70.25110058,-153.1389102,11.5
1024,70.25108843,-153.138982,11.5
1025,70.25107932,-153.139027,11.5
1026,70.25107324,-153.1390808,11.5
1027,70.25106717,-153.1391347,11.7
1028,70.25106109,-153.1391886,11.7
1029,70.25105502,-153.1392515,11.7
1030,70.2510459,-153.1393144,11.7
1031,70.25103983,-153.1393593,11.7
1032,70.25103679,-153.1394132,11.7
1033,70.25103072,-153.1394671,11.7
1034,70.25102464,-153.13953,11.7
1035,70.25101857,-153.1395839,11.7
1036,70.25101249,-153.1396378,11.7
1037,70.25100338,-153.1397186,11.7
1038,70.25100338,-153.1397725,11.7
1039,70.25099123,-153.1398444,11.7
1040,70.25098819,-153.1399073,11.6
1041,70.25098819,-153.1399522,11.7
1042,70.25098515,-153.1400061,11.7
1043,70.25097604,-153.1400779,11.7
1044,70.25096693,-153.1401049,11.6
1045,70.25095174,-153.1401588,11.6
1046,70.25094566,-153.1402127,11.5
1047,70.25093655,-153.1403025,11.5
1048,70.25092744,-153.1403474,11.2
1049,70.2509244,-153.1404103,11.1
1050,70.25091832,-153.1404822,10.9
1051,70.25090617,-153.140554,10.8
1052,70.25089706,-153.1406259,10.6
1053,70.25088795,-153.1407067,10.4
1054,70.25087883,-153.1407696,10.4
1055,70.25086061,-153.1408325,10
1056,70.25084542,-153.1408864,10
1057,70.25083631,-153.1409223,11.1
1058,70.25082719,-153.1409583,10.8
1059,70.25082416,-153.1410211,10.8
1060,70.25082112,-153.141075,10.6
1061,70.25081808,-153.1411379,10.3
1062,70.25081504,-153.1412098,8.8
1063,70.25081201,-153.1412727,9.5
1064,70.25080897,-153.1413445,9.2
1065,70.25080593,-153.1413984,9.2
1066,70.25079986,-153.1414703,8.6
1067,70.25079378,-153.1415152,8.4
1068,70.25078163,-153.1416409,8.1
1069,70.25077555,-153.1416948,8.1
1070,70.25076644,-153.1417667,7.1
1071,70.2507634,-153.1418296,5.4
1072,70.25075429,-153.1418835,5.6
1073,70.25074518,-153.1419464,5.6
1074,70.2507391,-153.1420092,5.6
1075,70.25072999,-153.1420721,0.7
1076,70.25072391,-153.142117,0.7
1077,70.25072088,-153.1421889,0.6
1078,70.2507148,-153.1422518,0.6
1079,70.25070873,-153.1423057,0.6
1080,70.25070265,-153.1423596,0.6
1081,70.25070265,-153.1423775,0.6
1082,70.25069657,-153.1424584,0.6
1083,70.25069354,-153.1425033,1.8
1084,70.25068746,-153.1425662,1.8
1085,70.25067835,-153.1425931,1.8
1086,70.25067531,-153.142638,1.8
1087,70.2506662,-153.142683,1.8
1088,70.25065405,-153.1427279,1.8
1089,70.25063886,-153.1427728,0
1090,70.25062367,-153.1428177,0
1091,70.25060544,-153.1428536,0.6
1092,70.25058722,-153.1428806,0.6
1093,70.2505781,-153.1428896,0.6
1094,70.25056595,-153.1429075,0.6
1095,70.25055684,-153.1429345,0.6
1096,70.25054165,-153.1429614,1.5
1097,70.2505295,-153.1430063,1.1
1098,70.25051431,-153.1430333,1.1
1099,70.25050216,-153.1430602,1.1
1100,70.25048697,-153.1431141,1.1
1101,70.25047482,-153.1431411,1.1
1102,70.25046875,-153.143177,1.1
1103,70.25045356,-153.143204,0.3
1104,70.25044141,-153.1432309,0.3
1105,70.25043229,-153.1432668,0.3
1106,70.25041711,-153.1433117,0.3
1107,70.25040495,-153.1433387,0.3
1108,70.2503928,-153.1433746,0.3
1109,70.25038369,-153.1434106,0.3
1110,70.25037154,-153.1434465,0.7
1111,70.25036546,-153.1434824,0.7
1112,70.25035635,-153.1435184,0.7
1113,70.25035028,-153.1435543,0.7
1114,70.2503442,-153.1436082,0.7
1115,70.25034116,-153.1436172,0.3
1116,70.25032901,-153.1436621,0.3
1117,70.25032294,-153.143716,0.3
1118,70.25031686,-153.1437699,0.3
1119,70.25030775,-153.1438148,0.3
1120,70.25029863,-153.1438597,0.3
1121,70.25028952,-153.1438956,0.3
1122,70.25028345,-153.1439226,0.3
1123,70.25028041,-153.1439675,0.3
1124,70.25027433,-153.1440034,0.5
1125,70.25026522,-153.1440394,0.5
1126,70.25025611,-153.1440663,0.3
1127,70.25024699,-153.1440753,0.2
1128,70.25024395,-153.1440843,0.3
1129,70.25023484,-153.1441112,0.3
1130,70.25022573,-153.1441292,0.3
1131,70.2502075,-153.1441471,0.2
1132,70.25019231,-153.1441651,0.2
1133,70.25018016,-153.1441921,0.2
1134,70.2501589,-153.144219,0.2
1135,70.25014371,-153.144246,0.2
1136,70.25013156,-153.1442639,0.2
1137,70.25012548,-153.1442729,0.7
1138,70.25011029,-153.1442819,0.2
1139,70.25009207,-153.1442909,0.2
1140,70.25007688,-153.1443088,0.7
1141,70.25005865,-153.1443358,1.4
1142,70.25005561,-153.1443358,1.4
1143,70.25003739,-153.1443627,1.4
1144,70.25002523,-153.1443627,0.2
1145,70.25001308,-153.1443538,0.2
1146,70.24999486,-153.1443448,0.2
1147,70.24997663,-153.1443448,0.2
1148,70.2499584,-153.1443268,0.3
1149,70.24994321,-153.1443178,0.2
1150,70.24992499,-153.1443268,0.2
1151,70.2499098,-153.1443268,0.2
1152,70.24988246,-153.1443358,0.3
1153,70.24986119,-153.1443448,0.3
1154,70.249846,-153.1443448,0.3
1155,70.2498217,-153.1443448,0.3
1156,70.24980955,-153.1443448,0.5
1157,70.24980348,-153.1443448,1.4
1158,70.24979436,-153.1443448,1.4
1159,70.24978525,-153.1443627,1.4
1160,70.24977006,-153.1443627,0.2
1161,70.24976095,-153.1443538,0.2
1162,70.24973664,-153.1443538,0.2
1163,70.24972145,-153.1443717,0.2
1164,70.24969715,-153.1443717,0.2
1165,70.24967892,-153.1443627,0.2
1166,70.24966677,-153.1443717,0.3
1167,70.24964855,-153.1443717,0.3
1168,70.24963032,-153.1443717,1.5
1169,70.24961817,-153.1443807,1.5
1170,70.2495969,-153.1443987,1.5
1171,70.24957564,-153.1444166,0.8
1172,70.24955741,-153.1444256,0.9
1173,70.24953918,-153.1444346,0.3
1174,70.24952399,-153.1444436,0.3
1175,70.24952096,-153.1444436,0.3
1176,70.24951184,-153.1444346,0.2
1177,70.24950273,-153.1444166,0.2
1178,70.24949362,-153.1443897,0.2
1179,70.24948146,-153.1443897,0.3
1180,70.24947235,-153.1443987,0.3
1181,70.24945716,-153.1444166,0.3
1182,70.24944805,-153.1444346,0.3
1183,70.2494359,-153.1444526,0.3
1184,70.24942678,-153.1444436,0.2
1185,70.24941767,-153.1444346,0.2
1186,70.24940856,-153.1444256,0.2
1187,70.24939033,-153.1444166,0.2
1188,70.24938425,-153.1444077,0.2
1189,70.24937818,-153.1443807,0.2
1190,70.24936906,-153.1443627,0.2
1191,70.24935995,-153.1443448,0.2
1192,70.24934172,-153.1443538,0.3
1193,70.24932349,-153.1443448,0.3
1194,70.24931134,-153.1443448,0.3
1195,70.24929008,-153.1443538,0.3
1196,70.24926577,-153.1443358,0.3
1197,70.2492354,-153.1443178,1.4
1198,70.24921413,-153.1442999,2.7
1199,70.24918071,-153.1442999,4.1
1200,70.24915945,-153.1442999,4.6
1201,70.24912907,-153.1442729,5.1
1202,70.24910477,-153.1442549,5.5
1203,70.2490835,-153.144246,5.8
1204,70.24906527,-153.144246,5.9
1205,70.24903489,-153.1442639,6.1
1206,70.24903185,-153.1442729,6.2
1207,70.24900755,-153.1442819,6.4
1208,70.24898629,-153.1442909,6.7
1209,70.24896198,-153.1442909,7
1210,70.24894072,-153.1442999,7.4
1211,70.24891641,-153.1443178,7.5
1212,70.24889515,-153.1443448,8
1213,70.24887692,-153.1443627,8.1
1214,70.24884958,-153.1443897,8.3
1215,70.24883439,-153.1444077,8.3
1216,70.24881616,-153.1444346,8.5
1217,70.24879489,-153.1444795,8.6
1218,70.2487797,-153.1445065,8.8
1219,70.24875236,-153.1445604,8.8
1220,70.24873414,-153.1445963,8.9
1221,70.24871591,-153.1446502,9.1
1222,70.24869768,-153.1446951,9.2
1223,70.24867945,-153.144749,9.3
1224,70.2486673,-153.1448029,9.3
1225,70.24865211,-153.1448568,9.5
1226,70.24863692,-153.1449107,9.5
1227,70.24862477,-153.1449736,9.7
1228,70.24861262,-153.1450275,9.9
1229,70.24860046,-153.1450903,10
1230,70.24858527,-153.1451353,10
1231,70.24857008,-153.1451802,10.1
1232,70.24855186,-153.1452161,10.2
1233,70.24853667,-153.14527,10.2
1234,70.24852148,-153.1453239,10.3
1235,70.2485154,-153.1453688,10.3
1236,70.24849717,-153.1454497,10.3
1237,70.24848806,-153.1455215,10.3
1238,70.24847894,-153.1455934,10.2
1239,70.24846679,-153.1456652,10.3
1240,70.24845768,-153.1457191,10.2
1241,70.2484516,-153.145791,10.3
1242,70.24844553,-153.1458539,10.3
1243,70.24843034,-153.1459078,10.3
1244,70.24841211,-153.1459796,10.4
1245,70.24840907,-153.1459976,10.4
1246,70.24837869,-153.1460964,10.4
1247,70.24837565,-153.1461144,10.4
1248,70.24835438,-153.1461593,10.4
1249,70.24834223,-153.1461862,10.5
1250,70.24834223,-153.1462042,10.5
1251,70.24833919,-153.1462581,10.6
1252,70.24832704,-153.146303,10.5
1253,70.24830578,-153.1463569,10.5
1254,70.24830274,-153.1463659,10.5
1255,70.24828451,-153.1464288,10.5
1256,70.24826021,-153.1465186,10.5
1257,70.24826324,-153.1465725,10.5
1258,70.24825717,-153.1466444,10.4
1259,70.24824805,-153.1466803,10.4
1260,70.24823894,-153.1467522,10.3
1261,70.2482359,-153.146815,10.3
1262,70.24822983,-153.1468779,10.2
1263,70.24822071,-153.1469588,10.1
1264,70.24821464,-153.1470127,10.2
1265,70.24820856,-153.1470666,10
1266,70.24819944,-153.1471384,10
1267,70.24819033,-153.1472103,9.9
1268,70.24818425,-153.1472911,9.9
1269,70.24817818,-153.147372,9.7
1270,70.2481721,-153.1474798,9.5
1271,70.24816603,-153.1475786,9.4
1272,70.24815387,-153.1476504,9.3
1273,70.24814476,-153.1477133,9.1
1274,70.24814172,-153.1477672,8.9
1275,70.24813565,-153.1478481,8.9
1276,70.24813261,-153.1479199,8.8
1277,70.24812653,-153.1479918,8.6
1278,70.24812046,-153.1480367,8.5
1279,70.24811438,-153.1481265,8.4
1280,70.24811438,-153.1481984,8.3
1281,70.24810527,-153.1482523,8.3
1282,70.24809615,-153.1483242,8.1
1283,70.24809007,-153.148423,8
1284,70.248084,-153.1485308,7.9
1285,70.24808096,-153.1485757,7.9
1286,70.24807488,-153.1485936,7.9
1287,70.24806881,-153.1486386,7.9
1288,70.24807185,-153.1486924,7.9
1289,70.24807185,-153.1487643,7.9
1290,70.24806881,-153.1488272,7.9
1291,70.24805969,-153.1488631,7.8
1292,70.24805362,-153.148917,7.8
1293,70.24804754,-153.1490068,7.8
1294,70.24804754,-153.1490787,7.8
1295,70.24803843,-153.1491416,7.7
1296,70.24803235,-153.1491955,7.7
1297,70.24802324,-153.1492494,7.7
1298,70.24801716,-153.1493123,7.7
1299,70.24800805,-153.1493841,7.7
1300,70.24799893,-153.149447,7.6
1301,70.24798982,-153.1495189,7.6
1302,70.24798678,-153.1495907,7.5
1303,70.24797767,-153.1496895,7.4
1304,70.24797463,-153.1497434,7.3
1305,70.24796855,-153.1498063,7.3
1306,70.24796551,-153.1498692,7.2
1307,70.24795944,-153.1499141,7.1
1308,70.24794729,-153.149968,7.1
1309,70.24793817,-153.1500399,7
1310,70.24793513,-153.1500578,6.9
1311,70.24792906,-153.1501207,6.9
1312,70.24791994,-153.1501746,6.9
1313,70.24791387,-153.1502375,6.9
1314,70.24791387,-153.1502824,6.9
1315,70.24791083,-153.1503453,6.9
1316,70.24790171,-153.1504171,6.9
1317,70.24789564,-153.15048,6.8
1318,70.24788652,-153.1505429,6.8
1319,70.24788349,-153.1506148,6.8
1320,70.24788045,-153.1506866,6.8
1321,70.24787437,-153.1507585,6.7
1322,70.24786829,-153.1508393,6.7
1323,70.24786222,-153.1509022,6.7
1324,70.2478531,-153.1509831,6.7
1325,70.2478531,-153.150992,6.6
1326,70.24784703,-153.1510459,6.6
1327,70.24783488,-153.1510998,6.6
1328,70.2478288,-153.1511717,6.6
1329,70.24782576,-153.1512346,6.6
1330,70.2478288,-153.1513424,6.6
1331,70.24782576,-153.1514053,6.6
1332,70.24781665,-153.1514681,6.5
1333,70.24780753,-153.15154,6.5
1334,70.24779842,-153.1515849,6.5
1335,70.24779538,-153.1516478,6.4
1336,70.2477893,-153.1517017,6.4
1337,70.24777411,-153.1517735,6.4
1338,70.24776196,-153.1518185,6.4
1339,70.24774677,-153.1518813,6.3
1340,70.24774373,-153.1518903,6.3
1341,70.24774069,-153.1519532,6.3
1342,70.24773766,-153.1520161,6.3
1343,70.24773462,-153.1521059,6.3
1344,70.24773158,-153.1521868,6.3
1345,70.24773158,-153.1522676,6.3
1346,70.2477255,-153.1523215,6.3
1347,70.2477255,-153.1523934,6.2
1348,70.24771943,-153.1524473,6.2
1349,70.24771335,-153.1525281,6.2
1350,70.24771335,-153.152591,6.2
1351,70.24770727,-153.1526628,6.2
1352,70.24770424,-153.1527437,6.2
1353,70.24769512,-153.1528245,6.2
1354,70.24768601,-153.1529054,6.2
1355,70.24768297,-153.1529144,6.2
1356,70.24767386,-153.1529952,6.2
1357,70.24766474,-153.1530401,6.1
1358,70.24765259,-153.153103,6.1
1359,70.24764044,-153.1531659,6.1
1360,70.24762525,-153.1532288,6.1
